"year","venue","title","url","freq","IF","name"
"2012","Computers &amp; Electrical Engineering","A bi-phase enabled serial acquisition system for remote processing of digitized ECG.","http://dblp.org/rec/journals/cee/GuptaBM12",10,0.992000,"Computers &amp; Electrical Engineering"
"2012","IEEE Communications Magazine","A wireless wearable ECG sensor for long-term applications.","http://dblp.org/rec/journals/cm/NematiDM12",1,4.007000,"IEEE Communications Magazine"
"2012","Comp. Math. Methods in Medicine","Application of Wavelet Entropy to Predict Atrial Fibrillation Progression from the Surface ECG.","http://dblp.org/rec/journals/cmmm/AlcarazR12",14,0.766000,"Computational and Mathematical Methods in Medicine"
"2012","Comp. Math. Methods in Medicine","An Automated Optimal Engagement and Attention Detection System Using Electrocardiogram.","http://dblp.org/rec/journals/cmmm/BelleHN12",14,0.766000,"Computational and Mathematical Methods in Medicine"
"2012","Computer Methods and Programs in Biomedicine","Feature extraction for ECG heartbeats using higher order statistics of WPD coefficients.","http://dblp.org/rec/journals/cmpb/KutluK12",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2012","Computer Methods and Programs in Biomedicine","Unsupervised feature relevance analysis applied to improve ECG heartbeat clustering.","http://dblp.org/rec/journals/cmpb/Rodriguez-SoteloPCC12",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2012","Computer Methods and Programs in Biomedicine","Searching biosignal databases by content and context: Research Oriented Integration System for ECG Signals (ROISES).","http://dblp.org/rec/journals/cmpb/KokkinakiCM12",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2012","Digital Signal Processing","Quality controlled ECG compression using essentially non-oscillatory point-value decomposition (ENOPV) technique.","http://dblp.org/rec/journals/dsp/AggarwalP12",22,1.256000,"Digital Signal Processing"
"2012","EURASIP J. Adv. Sig. Proc.","Compression of ECG signals using variable-length classified vector sets and wavelet transforms.","http://dblp.org/rec/journals/ejasp/Gurkan12",24,0.808000,"EURASIP Journal on Advances in Signal Processing"
"2012","Expert Systems","An improved procedure for detection of heart arrhythmias with novel pre-processing techniques.","http://dblp.org/rec/journals/es/GhorbanianJGN12",7,2.377000,"IEEE Intelligent Systems"
"2012","IEEE J. Emerg. Sel. Topics Circuits Syst.","VLSI Friendly ECG QRS Complex Detector for Body Sensor Networks.","http://dblp.org/rec/journals/esticas/ZhangB12",3,0.000000,"IEEE Journal of Emerging and Selected Topics in Circuits and Systems"
"2012","IEEE J. Emerg. Sel. Topics Circuits Syst.","An Ultra-Low Power ECG Acquisition and Monitoring ASIC System for WBAN Applications.","http://dblp.org/rec/journals/esticas/LiuZPENZ12",3,0.000000,"IEEE Journal of Emerging and Selected Topics in Circuits and Systems"
"2012","Expert Syst. Appl.","Sleep-wake stages classification and sleep efficiency estimation using single-lead electrocardiogram.","http://dblp.org/rec/journals/eswa/AdnaneJY12",41,2.377000,"IEEE Intelligent Systems"
"2012","Expert Syst. Appl.","Hybrid intelligent system for cardiac arrhythmia classification with Fuzzy K-Nearest Neighbors and neural networks combined with a fuzzy system.","http://dblp.org/rec/journals/eswa/CastilloMRS12",41,2.377000,"IEEE Intelligent Systems"
"2012","Expert Syst. Appl.","Application of principal component analysis to ECG signals for automated diagnosis of cardiac health.","http://dblp.org/rec/journals/eswa/MartisAMRC12",41,2.377000,"IEEE Intelligent Systems"
"2012","IEEE Intelligent Systems","A Remote Diagnosis Service Platform for Wearable ECG Monitors.","http://dblp.org/rec/journals/expert/DongZZWLL12",1,2.377000,"IEEE Intelligent Systems"
"2012","Future Generation Comp. Syst.","An autonomic cloud environment for hosting ECG data analysis services.","http://dblp.org/rec/journals/fgcs/PandeyVNKB12",2,2.786000,"Future Generation Computer Systems"
"2012","International Journal on Artificial Intelligence Tools","Ccdd: an Enhanced Standard ECG Database with its Management and Annotation Tools.","http://dblp.org/rec/journals/ijait/ZhangLD12",1,0.000000,"International Journal on Artificial Intelligence Tools (IJAIT)"
"2012","IJEHMC","Comparative Study of ECG Classification Performance Using Decision Tree Algorithms.","http://dblp.org/rec/journals/ijehmc/CharfiK12",3,0.000000,"International Journal of E-Health and Medical Communications (IJEHMC)"
"2012","IJMEI","Application of genetic algorithms in fuzzy wavelet neural network for fetal electrocardiogram extraction.","http://dblp.org/rec/journals/ijmei/AlipourH12",3,0.000000,"International Journal of Medical Engineering and Informatics (IJMEI)"
"2012","Inf. Sci.","Personalized information encryption using ECG signals with chaotic functions.","http://dblp.org/rec/journals/isci/ChenLCL12",2,0.000000,"Informing Science: The International Journal of an Emerging Transdiscipline (InformingSciJ)"
"2012","J. Applied Mathematics","The Effects of Control Domain Position on Optimal Control of Cardiac Arrhythmia.","http://dblp.org/rec/journals/jam/NgR12",4,0.000000,"Advances in Decision Sciences"
"2012","J. Applied Mathematics","Personal Identification Based on Vectorcardiogram Derived from Limb Leads Electrocardiogram.","http://dblp.org/rec/journals/jam/LeeCK12",4,0.000000,"Advances in Decision Sciences"
"2012","Journal of Communications and Networks","Curvature based ECG signal compression for effective communication on WPAN.","http://dblp.org/rec/journals/jcn/KimKKYP12",2,0.747000,"Journal of Communications and Networks"
"2012","JCP","Fetal Electrocardiogram Extraction and Performance Analysis.","http://dblp.org/rec/journals/jcp/ZhouY12",1,0.000000,"Journal of Computational Physics"
"2012","JETC","Nonvolatile Memories as the Data Storage System for Implantable ECG Recorder.","http://dblp.org/rec/journals/jetc/SunCZLC12",1,0.833000,"ACM Journal on Emerging Technologies in Computing Systems"
"2012","JIPS","ECG Denoising by Modeling Wavelet Sub-Band Coefficients using Kernel Density Estimation.","http://dblp.org/rec/journals/jips/ArdhapurkarMG12",2,0.000000,"The Journal of Information Processing Systems"
"2012","J. Information Security","Evaluation of Electrocardiogram for Biometric Authentication.","http://dblp.org/rec/journals/jisec/SinghS12",1,0.000000,"Information Security Journal: A Global Perspective"
"2012","J. Math. Model. Algorithms","Electrocardiogram Signal Compression Using Beta Wavelets.","http://dblp.org/rec/journals/jmma/KumarKP12",1,0.000000,"Journal of Mathematical Modelling and Algorithms in Operations Research"
"2012","J. Medical Systems","Automated Screening of Arrhythmia Using Wavelet Based Machine Learning Techniques.","http://dblp.org/rec/journals/jms/MartisKCPSMR12",37,0.000000,"Journal of Medical Systems"
"2012","J. Medical Systems","Field Programmable Gate Array Based Fuzzy Neural Signal Processing System for Differential Diagnosis of QRS Complex Tachycardia and Tachyarrhythmia in Noisy ECG Signals.","http://dblp.org/rec/journals/jms/Chowdhury12",37,0.000000,"Journal of Medical Systems"
"2012","J. Medical Systems","A Neuro-Fuzzy Identification of ECG Beats.","http://dblp.org/rec/journals/jms/ChikhAM12",37,0.000000,"Journal of Medical Systems"
"2012","Med. Biol. Engineering and Computing","ECG signal analysis for the assessment of sleep-disordered breathing and sleep pattern.","http://dblp.org/rec/journals/mbec/KesperCPPC12",33,1.500000,"Medical and Biological Engineering and Computing"
"2012","Med. Biol. Engineering and Computing","Spatial complexity and spectral distribution variability of atrial activity in surface ECG recordings of atrial fibrillation.","http://dblp.org/rec/journals/mbec/MarcoBL12",33,1.500000,"Medical and Biological Engineering and Computing"
"2012","Med. Biol. Engineering and Computing","High-resolution esophageal long-term ECG allows detailed atrial wave morphology analysis in case of atrial ectopic beats.","http://dblp.org/rec/journals/mbec/NiederhauserMHGJV12",33,1.500000,"Medical and Biological Engineering and Computing"
"2012","Med. Biol. Engineering and Computing","Event synchronous adaptive filter based atrial activity estimation in single-lead atrial fibrillation electrocardiograms.","http://dblp.org/rec/journals/mbec/LeeSSL12",33,1.500000,"Medical and Biological Engineering and Computing"
"2012","BMC Med. Inf. &amp; Decision Making","A cloud computing based 12-lead ECG telemedicine service.","http://dblp.org/rec/journals/midm/HsiehH12",1,1.496000,"BMC Medical Informatics &amp; Decision Making"
"2012","Neural Computing and Applications","Classification of electrocardiogram signals with support vector machines and extreme learning machine.","http://dblp.org/rec/journals/nca/KarpagachelviAS12",9,1.763000,"Neural Computing and Applications"
"2012","Neural Computing and Applications","Notes on two temporal structure-based methods for blind extraction of fetal electrocardiogram.","http://dblp.org/rec/journals/nca/LiL12",9,1.763000,"Neural Computing and Applications"
"2012","NetMAHIB","Denoising of weak ECG signals by using wavelet analysis and fuzzy thresholding.","http://dblp.org/rec/journals/netmahib/UstundagGSA12",1,0.000000,"Network Modeling Analysis in Health Informatics and Bioinformatics"
"2012","IEEE Pervasive Computing","ECG Monitoring in an Airplane Seat: Appraising the Signal Quality.","http://dblp.org/rec/journals/pervasive/SchummAT12",1,1.545000,"IEEE Pervasive Computing"
"2012","Pattern Recognition Letters","Fusion of electrocardiogram with unobtrusive biometrics: An efficient individual authentication system.","http://dblp.org/rec/journals/prl/SinghSG12",6,1.551000,"Pattern Recognition Letters"
"2012","T. Affective Computing","ECG Pattern Analysis for Emotion Detection.","http://dblp.org/rec/journals/taffco/AgrafiotiHA12",1,3.466000,"IEEE Transactions on Affective Computing"
"2012","IEEE Trans. Biomed. Circuits and Systems","Compressed Sensing System Considerations for ECG and EMG Wireless Biosensors.","http://dblp.org/rec/journals/tbcas/DixonAGA12",20,2.482000,"IEEE Transactions on Biomedical Circuits and Systems"
"2012","IEEE Trans. Biomed. Circuits and Systems","A 0.83-$\mu {\rm W}$ QRS Detection Processor Using Quadratic Spline Wavelet Transform for Wireless ECG Acquisition in 0.35- $\mu{\rm m}$ CMOS.","http://dblp.org/rec/journals/tbcas/IeongMLDVMPWM12",20,2.482000,"IEEE Transactions on Biomedical Circuits and Systems"
"2012","IEEE Trans. Biomed. Engineering","Electrocardiogram-Assisted Blood Pressure Estimation.","http://dblp.org/rec/journals/tbe/AhmadCSBBDG12",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2012","IEEE Trans. Biomed. Engineering","Assurance of Energy Efficiency and Data Security for ECG Transmission in BASNs.","http://dblp.org/rec/journals/tbe/MaSHPSC12",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2012","IEEE Trans. Biomed. Engineering","Application of Kernel Principal Component Analysis for Single-Lead-ECG-Derived Respiration.","http://dblp.org/rec/journals/tbe/WidjajaVDSH12",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2012","IEEE Trans. Biomed. Engineering","CNT/PDMS Composite Flexible Dry Electrodesfor Long-Term ECG Monitoring.","http://dblp.org/rec/journals/tbe/JungMBLCHL12",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2012","IEEE Trans. Biomed. Engineering","Automatic Motion and Noise Artifact Detection in Holter ECG Data Using Empirical Mode Decomposition and Statistical Approaches.","http://dblp.org/rec/journals/tbe/LeeMMC12",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2012","IEEE Trans. Biomed. Engineering","Nonstationary Harmonic Modeling for ECG Removal in Surface EMG Signals.","http://dblp.org/rec/journals/tbe/ZivanovicG12",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2012","IEEE Trans. Biomed. Engineering","Respiration Effect on Wavelet-Based ECG T-Wave End Delineation Strategies.","http://dblp.org/rec/journals/tbe/NoriegaMLBA12",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2012","IEEE Trans. Biomed. Engineering","A Novel Methodology for Assessing the Bounded-Input Bounded-Output Instability in QT Interval Dynamics: Application to Clinical ECG With Ventricular Tachycardia.","http://dblp.org/rec/journals/tbe/ChenT12",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2012","IEEE Trans. Biomed. Engineering","An Automatic Patient-Adapted ECG Heartbeat Classifier Allowing Expert Assistance.","http://dblp.org/rec/journals/tbe/LlamedoM12",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2012","IEEE Trans. Biomed. Engineering","Nonlocal Means Denoising of ECG Signals.","http://dblp.org/rec/journals/tbe/TraceyM12",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2012","IEEE Trans. Biomed. Engineering","Heartbeat Classification Using Morphological and Dynamic Features of ECG Signals.","http://dblp.org/rec/journals/tbe/YeKC12",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2012","IEEE Trans. Biomed. Engineering","A Novel Algorithm for Bluetooth ECG.","http://dblp.org/rec/journals/tbe/PandyaD12",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2012","IEEE Trans. Biomed. Engineering","ECG Analysis Using Multiple Instance Learning for Myocardial Infarction Detection.","http://dblp.org/rec/journals/tbe/SunLYL12",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2012","IEEE Transactions on Information Forensics and Security","ECG Biometric Recognition: A Comparative Analysis.","http://dblp.org/rec/journals/tifs/OdinakaLKOSR12",3,2.408000,"IEEE Transactions on Information Forensics and Security"
"2012","IEEE Transactions on Information Technology in Biomedicine","A Review on Digital ECG Formats and the Relationships Between Them.","http://dblp.org/rec/journals/titb/TrigoAMG12",31,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2012","IEEE Transactions on Information Technology in Biomedicine","An Integrated Healthcare Information System for End-to-End Standardized Exchange and Homogeneous Management of Digital ECG Formats.","http://dblp.org/rec/journals/titb/TrigoMAKEHSG12",31,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2012","IEEE Transactions on Information Technology in Biomedicine","Trigger Learning and ECG Parameter Customization for Remote Cardiac Clinical Care Information System.","http://dblp.org/rec/journals/titb/BashirLLBSCR12",31,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2012","IEEE Transactions on Information Technology in Biomedicine","Multichannel ECG Data Compression Based on Multiscale Principal Component Analysis.","http://dblp.org/rec/journals/titb/SharmaDM12",31,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2012","IEEE Transactions on Information Technology in Biomedicine","Low-Power Analog Integrated Circuits for Wireless ECG Acquisition Systems.","http://dblp.org/rec/journals/titb/TsaiHWL12",31,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2012","IEEE Transactions on Information Technology in Biomedicine","ECG-Cryptography and Authentication in Body Area Networks.","http://dblp.org/rec/journals/titb/ZhangWVF12",31,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2012","IEEE Trans. Med. Imaging","Noninvasive Mapping of Transmural Potentials During Activation in Swine Hearts From Body Surface Electrocardiograms.","http://dblp.org/rec/journals/tmi/LiuESIH12",3,3.390000,"IEEE Transactions on Medical Imaging"
"2013","Biomed. Signal Proc. and Control","Classification of ECG arrhythmia by a modular neural network based on Mixture of Experts and Negatively Correlated Learning.","http://dblp.org/rec/journals/bspc/JavadiASE13",65,1.532000,"Biomedical Signal Processing and Control"
"2013","Comp. Math. Methods in Medicine","A Novel Automatic Detection System for ECG Arrhythmias Using Maximum Margin Clustering with Immune Evolutionary Algorithm.","http://dblp.org/rec/journals/cmmm/ZhuDH13",14,0.766000,"Computational and Mathematical Methods in Medicine"
"2013","Computer Methods and Programs in Biomedicine","Cloud-ECG for real time ECG monitoring and analysis.","http://dblp.org/rec/journals/cmpb/XiaAZ13",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2013","Expert Syst. Appl.","ECG arrhythmia classification based on optimum-path forest.","http://dblp.org/rec/journals/eswa/LuzNAPM13",41,2.377000,"IEEE Intelligent Systems"
"2013","IEICE Transactions","Real-Time and Memory-Efficient Arrhythmia Detection in ECG Monitors Using Antidictionary Coding.","http://dblp.org/rec/journals/ieicet/OtaMW13",7,0.226000,"IEICE Transactions on Communications"
"2013","International Journal of Computational Intelligence and Applications","Classification of Arrhythmia in Electrocardiogram using EMD Based Features and Support Vector Machine with Margin Sampling.","http://dblp.org/rec/journals/ijcia/SuchethaK13",3,0.000000,"International Journal of Computational Intelligence and Applications"
"2013","Neurocomputing","ECG arrhythmia classification using a probabilistic neural network with a feature reduction method.","http://dblp.org/rec/journals/ijon/WangCHY13",7,2.083000,"Neurocomputing"
"2013","Neurocomputing","An adaptive filtering approach for electrocardiogram (ECG) signal noise reduction using neural networks.","http://dblp.org/rec/journals/ijon/PoungponsriY13",7,2.083000,"Neurocomputing"
"2013","Interactive Learning Environments","Acquisition of visual perceptual skills from worked examples: learning to interpret electrocardiograms (ECGs).","http://dblp.org/rec/journals/ile/BergeGMSSR13",1,0.000000,"Interactive Learning Environments"
"2013","J. Intell. Inf. Syst.","Fiducial feature reduction analysis for electrocardiogram (ECG) based biometric recognition.","http://dblp.org/rec/journals/jiis/TantawiRST13",1,0.000000,"Journal of Intelligent Information Systems (JIIS)"
"2013","Knowl.-Based Syst.","Characterization of ECG beats from cardiac arrhythmia using discrete cosine transform in PCA framework.","http://dblp.org/rec/journals/kbs/MartisALS13",1,0.000000,"European Symposium on Validation and Verification of Knowledge Based Systems (EUROVAV)"
"2013","IEEE Trans. Biomed. Engineering","Patient-Specific Identification of Optimal Ubiquitous Electrocardiogram (U-ECG) Placement Using a Three-Dimensional Model of Cardiac Electrophysiology.","http://dblp.org/rec/journals/tbe/LimJGHKBSS13",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2013","IEEE Trans. Biomed. Engineering","ECG Signal Quality During Arrhythmia and Its Application to False Alarm Reduction.","http://dblp.org/rec/journals/tbe/BeharOLC13",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2013","Artif. Intell. Research","An interpretable classifier for detection of cardiac arrhythmias by using the fuzzy decision tree.","http://dblp.org/rec/journals/aires/BehadadaC13",1,1.257000,"Artificial Intelligence Research"
"2013","Artificial Intelligence in Medicine","Weighted spherical 1-mean with phase shift and its application in electrocardiogram discord detection.","http://dblp.org/rec/journals/artmed/WangCDWY13",9,0.000000,"Conference on Artificial Intelligence in Medicine in Europe (AIME)"
"2013","Bio-Algorithms and Med-Systems","Visualization and simulation of the human heart based on ECG.","http://dblp.org/rec/journals/bams/SochockaKP13",3,0.000000,"Bio-Algorithms and Med-Systems"
"2013","Biomed. Signal Proc. and Control","ECG compression using the context modeling arithmetic coding with dynamic learning vector-scalar quantization.","http://dblp.org/rec/journals/bspc/HuangWC13",65,1.532000,"Biomedical Signal Processing and Control"
"2013","Biomed. Signal Proc. and Control","Data fusion for estimating respiratory rate from a single-lead ECG.","http://dblp.org/rec/journals/bspc/OrphanidouFST13",65,1.532000,"Biomedical Signal Processing and Control"
"2013","Biomed. Signal Proc. and Control","An improved statistical representation for ECG electrode movement and muscular activity noises in the context of T-wave alternan estimation.","http://dblp.org/rec/journals/bspc/BakhshiBM13",65,1.532000,"Biomedical Signal Processing and Control"
"2013","Biomed. Signal Proc. and Control","ECG signal compression using ASCII character encoding and transmission via SMS.","http://dblp.org/rec/journals/bspc/MukhopadhyayMM13",65,1.532000,"Biomedical Signal Processing and Control"
"2013","Biomed. Signal Proc. and Control","ECG beat classification using PCA, LDA, ICA and Discrete Wavelet Transform.","http://dblp.org/rec/journals/bspc/MartisAM13",65,1.532000,"Biomedical Signal Processing and Control"
"2013","Biomed. Signal Proc. and Control","Sleep apnoea detection from ECG using features extracted from reconstructed phase space and frequency domain.","http://dblp.org/rec/journals/bspc/Jafari13",65,1.532000,"Biomedical Signal Processing and Control"
"2013","Biomed. Signal Proc. and Control","Empirical mode decomposition based filtering techniques for power line interference reduction in electrocardiogram using various adaptive structures and subtraction methods.","http://dblp.org/rec/journals/bspc/SuchethaK13",65,1.532000,"Biomedical Signal Processing and Control"
"2013","Biomed. Signal Proc. and Control","ECG Enhancement and QRS Detection Based on Sparse Derivatives.","http://dblp.org/rec/journals/bspc/NingS13",65,1.532000,"Biomedical Signal Processing and Control"
"2013","Biomed. Signal Proc. and Control","Application of higher order statistics for atrial arrhythmia classification.","http://dblp.org/rec/journals/bspc/MartisAPCLS13",65,1.532000,"Biomedical Signal Processing and Control"
"2013","Biomed. Signal Proc. and Control","Advances in modeling and characterization of atrial arrhythmias.","http://dblp.org/rec/journals/bspc/RietaRS13",65,1.532000,"Biomedical Signal Processing and Control"
"2013","Biomed. Signal Proc. and Control","Adaptive frequency tracking of the baseline ECG identifies the site of atrial fibrillation termination by catheter ablation.","http://dblp.org/rec/journals/bspc/ButtuPZVFPNV13",65,1.532000,"Biomedical Signal Processing and Control"
"2013","Biomed. Signal Proc. and Control","Atrial flutter and atrial tachycardia detection using Bayesian approach with high resolution time-frequency spectrum from ECG recordings.","http://dblp.org/rec/journals/bspc/LeeMBSC13",65,1.532000,"Biomedical Signal Processing and Control"
"2013","Biomed. Signal Proc. and Control","Nonlinear synchronization assessment between atrial and ventricular activations series from the surface ECG in atrial fibrillation.","http://dblp.org/rec/journals/bspc/AlcarazR13",65,1.532000,"Biomedical Signal Processing and Control"
"2013","Biomed. Signal Proc. and Control","The AV synchrogram: A novel approach to quantify atrioventricular coupling during atrial arrhythmias.","http://dblp.org/rec/journals/bspc/MaseGDR13",65,1.532000,"Biomedical Signal Processing and Control"
"2013","Comp. in Bio. and Med.","Atrial activity extraction from single lead ECG recordings: Evaluation of two novel methods.","http://dblp.org/rec/journals/cbm/DaiJL13",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2013","Comp. in Bio. and Med.","Retraction notice to &apos;A novel real-time patient-specific seizure diagnosis algorithm based on analysis of EEG and ECG signals using spectral and spatial features and improved particle swarm optimization classifier&apos; [CBM 42 (2012) 848-856].","http://dblp.org/rec/journals/cbm/NasehiP13",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2013","Comp. in Bio. and Med.","ECG signal enhancement using S-Transform.","http://dblp.org/rec/journals/cbm/AriDC13",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2013","Comp. in Bio. and Med.","Real-time CHF detection from ECG signals using a novel discretization method.","http://dblp.org/rec/journals/cbm/Orhan13",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2013","Comp. in Bio. and Med.","Research of fetal ECG extraction using wavelet analysis and adaptive filtering.","http://dblp.org/rec/journals/cbm/WuSZLZG13",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2013","Comp. in Bio. and Med.","Atrial activity selection for atrial fibrillation ECG recordings.","http://dblp.org/rec/journals/cbm/DonosoFLPR13",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2013","Comp. in Bio. and Med.","Fractal and EMD based removal of baseline wander and powerline interference from ECG signals.","http://dblp.org/rec/journals/cbm/AgrawalG13",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2013","Comp. in Bio. and Med.","Effect of aerobic conditioning on ventricular activation: A principal components analysis approach to high-resolution electrocardiogram.","http://dblp.org/rec/journals/cbm/Nasario-JuniorBTMN13",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2013","Computers &amp; Electrical Engineering","Beta wavelet based ECG signal compression using lossless encoding with modified thresholding.","http://dblp.org/rec/journals/cee/KumarKP13",10,0.992000,"Computers &amp; Electrical Engineering"
"2013","Computers &amp; Electrical Engineering","A new AC-coupled amplifier for portable ECG without reference electrode.","http://dblp.org/rec/journals/cee/Wang13",10,0.992000,"Computers &amp; Electrical Engineering"
"2013","Computers &amp; Mathematics with Applications","The combination of self-organizing feature maps and support vector regression for solving the inverse ECG problem.","http://dblp.org/rec/journals/cma/JiangWXLJH13",2,1.697000,"Computers &amp; Mathematics with Applications"
"2013","Comp. Math. Methods in Medicine","A Simplified 3D Model of Whole Heart Electrical Activity and 12-Lead ECG Generation.","http://dblp.org/rec/journals/cmmm/SoviljMLD13",14,0.766000,"Computational and Mathematical Methods in Medicine"
"2013","Comp. Math. Methods in Medicine","Study on Parameter Optimization for Support Vector Regression in Solving the Inverse ECG Problem.","http://dblp.org/rec/journals/cmmm/JiangJZWHZ13",14,0.766000,"Computational and Mathematical Methods in Medicine"
"2013","Comp. Math. Methods in Medicine","Multiscale Cross-Approximate Entropy Analysis as a Measurement of Complexity between ECG R-R Interval and PPG Pulse Amplitude Series among the Normal and Diabetic Subjects.","http://dblp.org/rec/journals/cmmm/WuLLL13",14,0.766000,"Computational and Mathematical Methods in Medicine"
"2013","Comp. Math. Methods in Medicine","An Expert System Based on Fisher Score and LS-SVM for Cardiac Arrhythmia Diagnosis.","http://dblp.org/rec/journals/cmmm/Yilmaz13",14,0.766000,"Computational and Mathematical Methods in Medicine"
"2013","Computer Methods and Programs in Biomedicine","Enhancement of low sampling frequency recordings for ECG biometric matching using interpolation.","http://dblp.org/rec/journals/cmpb/SidekK13",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2013","Computer Methods and Programs in Biomedicine","ECG beat classification using a cost sensitive classifier.","http://dblp.org/rec/journals/cmpb/ZidelmalAAM13",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2013","Computer Methods and Programs in Biomedicine","Noninvasive fetal ECG estimation using adaptive comb filter.","http://dblp.org/rec/journals/cmpb/ZhengWZL13",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2013","Computer Methods and Programs in Biomedicine","Broadband noise suppression and feature identification of ECG waveforms using mathematical morphology and embedding theorem.","http://dblp.org/rec/journals/cmpb/JiW13",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2013","Computer Methods and Programs in Biomedicine","Fractional dynamical model for the generation of ECG like signals from filtered coupled Van-der Pol oscillators.","http://dblp.org/rec/journals/cmpb/DasM13",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2013","Computer Methods and Programs in Biomedicine","Multistage approach for clustering and classification of ECG data.","http://dblp.org/rec/journals/cmpb/AbawajyKC13",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2013","CSSP","Low-Noise Low-Pass Filter for ECG Portable Detection Systems with Digitally Programmable Range.","http://dblp.org/rec/journals/cssp/MahmoudBA13",8,0.000000,"Circuits, Systems, and Signal Processing"
"2013","Digital Signal Processing","A new algorithm for the compression of ECG signals based on mother wavelet parameterization and best-threshold levels selection.","http://dblp.org/rec/journals/dsp/Abo-ZahhadAAS13",22,1.256000,"Digital Signal Processing"
"2013","Digital Signal Processing","Efficient wavelet-based ECG processing for single-lead FHR extraction.","http://dblp.org/rec/journals/dsp/CastilloMJGPP13",22,1.256000,"Digital Signal Processing"
"2013","IEEE J. Emerg. Sel. Topics Circuits Syst.","Design of a Low-Power On-Body ECG Classifier for Remote Cardiovascular Monitoring Systems.","http://dblp.org/rec/journals/esticas/ChenMMDN13",3,0.000000,"IEEE Journal of Emerging and Selected Topics in Circuits and Systems"
"2013","Expert Syst. Appl.","Design of heart rate variability processor for portable 3-lead ECG monitoring system-on-chip.","http://dblp.org/rec/journals/eswa/FangHT13",41,2.377000,"IEEE Intelligent Systems"
"2013","Expert Syst. Appl.","Application of statistics and machine learning for risk stratification of heritable cardiac arrhythmias.","http://dblp.org/rec/journals/eswa/WasanUMYY13",41,2.377000,"IEEE Intelligent Systems"
"2013","Educational Technology &amp; Society","Interactive Videoconference Supported Teaching in Undergraduate Nursing: A Case Study for ECG.","http://dblp.org/rec/journals/ets/CelikkanSSS13",1,0.000000,"Journal of Educational Technology &amp; Society"
"2013","Intelligent Automation &amp; Soft Computing","Heart Arrhythmia Detection using support vector machines.","http://dblp.org/rec/journals/iasc/KhazaeeE13",1,0.189000,"Intelligent Automation &amp; Soft Computing"
"2013","IET Biometrics","Novel fiducial and non-fiducial approaches to electrocardiogram-based biometric systems.","http://dblp.org/rec/journals/iet-bmt/CoutinhoSGFF13",2,0.000000,"IET Biometrics"
"2013","IJBIC","Optimisation of scaling factors in electrocardiogram signal watermarking using cuckoo search.","http://dblp.org/rec/journals/ijbic/DeySYDC13",1,0.000000,"International Journal of Bio-Inspired Computation (IJBIC)"
"2013","IJEHMC","Robust Heartbeat Detector Based on Weighted Correlation and Multichannel Input: Implementation on the ECG Recorded with Textile Electrodes.","http://dblp.org/rec/journals/ijehmc/RattfaltLHAB13",3,0.000000,"International Journal of E-Health and Medical Communications (IJEHMC)"
